from_stop_id, to_stop_id, transfer_type, min_transfer_time
14619,14625,2,119
14619,27376,2,119
14620,99531,2,119
14620,99532,2,119
14620,23819,2,59
14620,14619,2,59
14620,14621,2,59
14620,14622,2,59
14620,14623,2,59
14620,14624,2,59
14620,14625,2,119
14620,27376,2,119
14621,99531,2,119
14621,99532,2,119
14621,23819,2,59
14621,14619,2,59
14621,14620,2,59
14621,14622,2,59
14621,14623,2,59
14621,14624,2,59
14621,14625,2,59
14621,27376,2,119
14622,99531,2,179
14622,99532,2,179
14622,23819,2,119
14622,14619,2,59
14622,14620,2,59
14622,14621,2,59
14622,14623,2,59
14622,14624,2,59
14622,14625,2,59
14622,27376,2,119
14623,99531,2,179
14623,99532,2,179
14623,23819,2,119
14623,14619,2,59
14623,14620,2,59
14623,14621,2,59
14623,14622,2,59
14623,14624,2,59
14623,14625,2,59
14623,27376,2,59
14624,99531,2,179
14624,99532,2,179
14624,23819,2,119
14624,14619,2,59
14624,14620,2,119
14624,14621,2,59
14624,14622,2,59
14624,14623,2,59
14624,14625,2,59
14624,27376,2,59
14625,99531,2,179
14625,99532,2,179
14625,23819,2,119
14625,14619,2,119
14625,14620,2,119
14625,14621,2,59
14625,14622,2,59
14625,14623,2,59
14625,14624,2,59
14625,27376,2,59
27376,99531,2,179
27376,99532,2,179
27376,23819,2,119
27376,14619,2,119
27376,14620,2,119
27376,14621,2,119
27376,14622,2,119
27376,14623,2,59
27376,14624,2,59
27376,14625,2,59
99321,99322,2,179
99322,99321,2,179
99431,99432,2,59
99432,99431,2,59
99651,99652,2,59
99651,23707,2,179
99651,23716,2,179
99651,23717,2,179
99651,23718,2,179
99651,23708,2,179
99651,23709,2,179
99651,23710,2,119
99651,23711,2,179
99651,23712,2,179
99651,23713,2,179
99651,23714,2,179
99651,23715,2,179
99652,99651,2,59
99652,23707,2,179
99652,23716,2,179
99652,23717,2,179
99652,23718,2,179
99652,23708,2,179
99652,23709,2,179
99652,23710,2,119
99652,23711,2,179
99652,23712,2,179
99652,23713,2,179
99652,23714,2,179
99652,23715,2,179
23707,99651,2,179
23707,99652,2,179
23707,23716,2,59
23707,23717,2,59
23707,23718,2,59
23707,23708,2,59
23707,23709,2,59
23707,23710,2,59
23707,23711,2,59
23707,23712,2,59
23707,23713,2,119
23707,23714,2,119
23707,23715,2,119
23716,99651,2,179
23716,99652,2,179
23716,23707,2,59
23716,23717,2,59
23716,23718,2,59
23716,23708,2,59
23716,23709,2,59
23716,23710,2,59
23716,23711,2,59
23716,23712,2,59
23716,23713,2,59
23716,23714,2,59
23716,23715,2,59
23717,99651,2,179
23717,99652,2,179
23717,23707,2,59
23717,23716,2,59
23717,23718,2,59
23717,23708,2,59
23717,23709,2,59
23717,23710,2,59
23717,23711,2,59
23717,23712,2,119
23717,23713,2,119
23717,23714,2,59
23717,23715,2,59
23718,99651,2,179
23718,99652,2,179
23718,23707,2,59
23718,23716,2,59
23718,23717,2,59
23718,23708,2,59
23718,23709,2,59
23718,23710,2,59
23718,23711,2,119
23718,23712,2,119
23718,23713,2,59
23718,23714,2,59
23718,23715,2,59
23708,99651,2,179
23708,99652,2,179
23708,23707,2,59
23708,23716,2,59
23708,23717,2,59
23708,23718,2,59
23708,23709,2,59
23708,23710,2,59
23708,23711,2,59
23708,23712,2,59
23708,23713,2,119
23708,23714,2,119
23708,23715,2,119
23709,99651,2,179
23709,99652,2,179
23709,23707,2,59
23709,23716,2,59
23709,23717,2,59
23709,23718,2,59
23709,23708,2,59
23709,23710,2,59
23709,23711,2,59
23709,23712,2,59
23709,23713,2,119
23709,23714,2,119
23709,23715,2,59
23710,99651,2,179
23710,99652,2,179
23710,23707,2,59
23710,23716,2,59
23710,23717,2,59
23710,23718,2,59
23710,23708,2,59
23710,23709,2,59
23710,23711,2,59
23710,23712,2,59
23710,23713,2,119
23710,23714,2,59
23710,23715,2,59
23711,99651,2,179
23711,99652,2,179
23711,23707,2,119
23711,23716,2,59
23711,23717,2,59
23711,23718,2,119
23711,23708,2,59
23711,23709,2,59
23711,23710,2,59
23711,23712,2,59
23711,23713,2,119
23711,23714,2,119
23711,23715,2,59
23712,99651,2,179
23712,99652,2,179
23712,23707,2,119
23712,23716,2,59
23712,23717,2,119
23712,23718,2,119
23712,23708,2,119
23712,23709,2,59
23712,23710,2,59
23712,23711,2,59
23712,23713,2,119
23712,23714,2,119
23712,23715,2,59
23713,99651,2,179
23713,99652,2,179
23713,23707,2,119
23713,23716,2,59
23713,23717,2,119
21983,99471,2,119
21983,99472,2,119
21983,21984,2,119
21984,99471,2,179
21984,99472,2,179
21984,21983,2,119
99671,99672,2,0
99671,27565,2,239
99671,27566,2,239
99671,27567,2,239
99671,27568,2,239
99672,99671,2,0
99672,27565,2,239
99672,27566,2,239
99672,27567,2,239
99672,27568,2,239
27565,99671,2,239
27565,99672,2,239
27565,27566,2,59
27565,27567,2,59
27565,27568,2,59
27566,99671,2,239
27566,99672,2,239
27566,27565,2,59
27566,27567,2,59
27566,27568,2,59
27567,99671,2,239
27567,99672,2,239
27567,27565,2,59
27567,27566,2,59
27567,27568,2,59
27568,99671,2,239
27568,99672,2,239
27568,27565,2,59
27568,27566,2,59
27568,27567,2,59
99481,99482,2,0
99481,17722,2,179
99481,17721,2,179
99481,17720,2,179
99482,99481,2,0
99482,17722,2,179
99482,17721,2,179
99482,17720,2,179
17722,99481,2,179
17722,99482,2,179
17722,17721,2,59
17722,17720,2,59
17721,99481,2,179
17721,99482,2,179
17721,17722,2,59
17721,17720,2,59
17720,99481,2,179
17720,99482,2,179
17720,17722,2,59
17720,17721,2,59
99111,99112,2,239
99111,13589,2,119
99111,13592,2,119
99112,99111,2,239
99112,13589,2,299
99112,13592,2,299
13589,99111,2,119
13589,99112,2,299
13589,13592,2,299
13592,99111,2,119
13592,99112,2,299
13592,13589,2,299
99641,99642,2,0
99641,23697,2,179
99641,23698,2,179
99641,23699,2,179
99641,23700,2,179
99641,23701,2,179
99641,23702,2,179
99641,23703,2,179
99641,23704,2,179
99641,23705,2,179
99641,23706,2,179
99642,99641,2,0
99642,23697,2,179
99642,23698,2,179
99642,23699,2,179
99642,23700,2,179
99642,23701,2,179
99642,23702,2,179
99642,23703,2,179
99642,23704,2,179
99642,23705,2,179
99642,23706,2,179
23697,99641,2,179
23697,99642,2,179
23697,23698,2,59
23697,23699,2,59
23697,23700,2,119
23697,23701,2,119
23697,23702,2,119
23697,23703,2,119
23697,23704,2,119
23697,23705,2,119
23697,23706,2,119
23698,99641,2,179
23698,99642,2,179
23698,23697,2,59
23698,23699,2,59
23698,23700,2,119
23698,23701,2,119
23698,23702,2,119
23698,23703,2,119
23698,23704,2,119
23698,23705,2,119
23698,23706,2,119
23699,99641,2,179
23699,99642,2,179
23699,23697,2,59
23699,23698,2,59
23699,23700,2,59
23699,23701,2,119
23699,23702,2,119
23699,23703,2,119
23699,23704,2,119
23699,23705,2,119
23699,23706,2,119
23700,99641,2,179
23700,99642,2,179
23700,23697,2,119
23700,23698,2,119
23700,23699,2,59
23700,23701,2,59
23700,23702,2,119
23700,23703,2,119
23700,23704,2,119
23700,23705,2,119
23700,23706,2,119
23701,99641,2,179
23701,99642,2,179
23701,23697,2,119
23701,23698,2,119
23701,23699,2,119
23701,23700,2,59
23701,23702,2,119
23701,23703,2,119
23701,23704,2,119
23701,23705,2,119
23701,23706,2,119
23702,99641,2,179
23702,99642,2,179
23702,23697,2,119
23702,23698,2,119
23702,23699,2,119
23702,23700,2,119
23702,23701,2,119
23702,23703,2,59
23702,23704,2,59
23702,23705,2,119
23702,23706,2,119
23703,99641,2,179
23703,99642,2,179
23703,23697,2,119
23703,23698,2,119
23703,23699,2,119
23703,23700,2,119
23703,23701,2,119
23703,23702,2,59
23703,23704,2,59
23703,23705,2,119
23703,23706,2,119
23704,99641,2,179
23704,99642,2,179
23704,23697,2,119
23704,23698,2,119
23704,23699,2,119
23704,23700,2,119
23704,23701,2,119
23704,23702,2,59
23704,23703,2,59
23704,23705,2,59
23704,23706,2,59
23705,99641,2,179
23705,99642,2,179
23705,23697,2,119
23705,23698,2,119
23705,23699,2,119
23705,23700,2,119
23705,23701,2,119
23705,23702,2,119
23705,23703,2,119
23705,23704,2,59
23705,23706,2,59
23706,99641,2,179
23706,99642,2,179
23706,23697,2,119
23706,23698,2,119
23706,23699,2,119
23706,23700,2,119
23706,23701,2,119
23706,23702,2,119
23706,23703,2,119
23706,23704,2,59
23706,23705,2,59
11130,10723,2,179
11130,10722,2,119
11130,11137,2,59
11130,11136,2,119
11130,11141,2,59
11130,11140,2,119
11130,11139,2,119
11130,11138,2,59
17908,17907,2,59
17908,17906,2,59
17907,17908,2,59
17907,17906,2,59
17906,17908,2,59
17906,17907,2,59
24972,24973,2,59
24972,24974,2,59
24972,24975,2,59
24973,24972,2,59
24973,24974,2,59
24973,24975,2,59
24974,24972,2,59
24974,24973,2,59
24974,24975,2,59
24975,24972,2,59
24975,24973,2,59
24975,24974,2,59
27928,27937,2,59
27928,27938,2,59
27928,27930,2,59
27928,27932,2,119
27928,27933,2,119
27928,27934,2,119
27928,27935,2,119
27928,27936,2,59
27937,27928,2,59
27937,27938,2,59
27937,27930,2,59
27937,27932,2,119
27937,27933,2,119
27937,27934,2,119
27937,27935,2,59
27937,27936,2,59
27938,27928,2,59
27938,27937,2,59
27938,27930,2,119
27938,27932,2,119
27938,27933,2,179
27938,27934,2,119
27938,27935,2,119
27938,27936,2,119
27930,27928,2,59
27930,27937,2,59
27930,27938,2,119
16003,16002,2,59
16003,16001,2,59
16002,16003,2,59
16002,16001,2,59
16001,16003,2,59
16001,16002,2,59
12131,12132,2,59
12131,12130,2,59
12131,26623,2,59
12132,12131,2,59
12132,12130,2,59
12132,26623,2,59
12130,12131,2,59
12130,12132,2,59
12130,26623,2,59
26623,12131,2,59
26623,12132,2,59
26623,12130,2,59
10723,10722,2,59
10723,11137,2,179
10723,11136,2,119
10723,11141,2,119
10723,11140,2,119
10723,11139,2,119
10723,11138,2,179
10723,11130,2,179
10722,10723,2,59
10722,11137,2,119
10722,11136,2,119
10722,11141,2,59
10722,11140,2,59
10722,11139,2,119
10722,11138,2,119
10722,11130,2,119
11137,10723,2,179
11137,10722,2,119
11137,11136,2,59
11137,11141,2,119
11137,11140,2,119
11137,11139,2,59
11137,11138,2,59
11137,11130,2,59
11136,10723,2,119
11136,10722,2,119
11136,11137,2,59
11136,11141,2,59
11136,11140,2,59
11136,11139,2,59
11136,11138,2,59
11136,11130,2,119
11141,10723,2,119
11141,10722,2,59
11141,11137,2,119
11141,11136,2,59
11141,11140,2,59
11141,11139,2,59
11141,11138,2,59
11141,11130,2,59
11140,10723,2,119
11140,10722,2,59
11140,11137,2,119
11140,11136,2,59
11140,11141,2,59
11140,11139,2,59
11140,11138,2,59
11140,11130,2,119
11139,10723,2,119
11139,10722,2,119
11139,11137,2,59
11139,11136,2,59
11139,11141,2,59
11139,11140,2,59
11139,11138,2,59
11139,11130,2,119
11138,10723,2,179
11138,10722,2,119
11138,11137,2,59
11138,11136,2,59
11138,11141,2,59
11138,11140,2,59
11138,11139,2,59
11138,11130,2,59
27930,27932,2,59
28709,99882,2,179
28708,99881,2,179
28709,99881,2,179
27745,27728,2,179
27745,27737,2,359
27745,27739,2,179
27745,27731,2,419
27745,27734,2,359
27745,27735,2,359
27731,27728,2,59
27731,27737,2,179
27731,27739,2,359
27731,27745,2,419
27734,27728,2,179
27734,27737,2,59
27734,27739,2,239
27734,27745,2,359
27735,27728,2,179
27735,27737,2,59
27735,27739,2,239
27735,27745,2,359
12901,12902,2,179
12902,12901,2,179
28708,99882,2,179
99551,99552,2,59
28536,28538,2,119
28536,28539,2,59
28536,28540,2,59
28536,28541,2,119
28537,28535,2,119
28537,28536,2,59
28537,28538,2,59
28537,28539,2,59
28537,28540,2,119
28537,28541,2,119
28538,28535,2,119
28538,28536,2,59
28538,28537,2,59
28538,28539,2,59
28538,28540,2,59
28538,28541,2,119
28539,28535,2,119
28539,28536,2,59
28539,28537,2,59
28539,28538,2,59
28539,28540,2,59
28539,28541,2,59
28540,28535,2,59
28540,28536,2,59
28540,28537,2,119
28540,28538,2,59
28540,28539,2,59
28540,28541,2,59
28541,28535,2,59
28541,28536,2,59
28541,28537,2,119
28541,28538,2,119
28541,28539,2,59
28541,28540,2,59
99542,99541,2,59
99541,99542,2,59
28535,99541,2,179
28536,99541,2,179
28537,99541,2,179
28538,99541,2,179
28539,99541,2,179
28540,99541,2,179
28541,99541,2,179
28535,99542,2,179
28536,99542,2,179
28537,99542,2,179
28538,99542,2,179
28539,99542,2,179
28540,99542,2,179
28541,99542,2,179
99541,28535,2,179
99541,28536,2,179
99541,28537,2,179
99541,28538,2,179
99541,28539,2,179
99541,28540,2,179
99541,28541,2,179
99542,28535,2,179
99542,28536,2,179
99542,28537,2,179
99542,28538,2,179
99542,28539,2,179
99542,28540,2,179
99542,28541,2,179
99552,99551,2,59
27941,27942,2,59
27941,27943,2,59
27941,27944,2,119
27941,27945,2,119
27941,27946,2,119
27942,27941,2,59
27942,27943,2,59
27942,27944,2,119
27942,27945,2,119
27942,27946,2,119
27943,27941,2,59
27943,27942,2,59
27943,27944,2,119
27943,27945,2,119
27943,27946,2,119
27944,27941,2,119
27944,27942,2,119
27944,27943,2,119
27944,27945,2,59
27944,27946,2,59
27945,27941,2,119
27945,27942,2,119
27945,27943,2,119
27945,27944,2,59
27945,27946,2,59
27946,27941,2,119
27946,27942,2,119
27946,27943,2,119
27946,27944,2,59
27946,27945,2,59
28542,28543,2,59
28542,28544,2,59
22739,22739,2,0
22740,22740,2,0
28542,28545,2,59
28542,28546,2,119
28542,28547,2,179
28542,28548,2,179
28542,28549,2,239
28543,28542,2,59
28543,28544,2,59
28543,28545,2,59
28543,28546,2,119
28543,28547,2,119
28543,28548,2,179
28543,28549,2,179
28544,28542,2,59
28544,28543,2,59
28544,28545,2,59
28544,28546,2,59
28544,28547,2,119
28544,28548,2,179
28544,28549,2,179
28545,28542,2,59
28545,28543,2,59
28545,28544,2,59
28545,28546,2,59
28545,28547,2,119
28545,28548,2,119
28545,28549,2,119
28546,28542,2,119
28546,28543,2,119
28546,28544,2,59
28546,28545,2,59
28546,28547,2,59
28546,28548,2,119
28546,28549,2,119
28547,28542,2,179
28547,28543,2,119
28547,28544,2,119
28547,28545,2,119
28547,28546,2,59
28547,28548,2,59
28547,28549,2,59
28548,28542,2,179
28548,28543,2,179
28548,28544,2,179
28548,28545,2,119
28548,28546,2,119
28548,28547,2,59
28548,28549,2,59
28549,28542,2,239
28549,28543,2,179
28549,28544,2,179
28549,28545,2,119
28549,28546,2,119
28549,28547,2,59
28549,28548,2,59
28542,99561,2,239
28543,99561,2,179
28544,99561,2,179
28545,99561,2,179
28546,99561,2,179
28547,99561,2,179
28548,99561,2,179
28549,99561,2,239
28542,99562,2,239
28543,99562,2,179
28544,99562,2,179
28545,99562,2,179
28546,99562,2,179
28547,99562,2,179
28548,99562,2,179
28549,99562,2,239
99561,28542,2,239
99561,28543,2,179
99561,28544,2,179
99561,28545,2,179
99561,28546,2,179
99561,28547,2,179
99561,28548,2,179
99561,28549,2,239
99562,28542,2,239
99562,28543,2,179
99562,28544,2,179
99562,28545,2,179
99562,28546,2,179
99562,28547,2,179
99562,28548,2,179
99562,28549,2,239
99201,99201,2,1159
12550,12552,2,59
12550,12553,2,59
12550,12554,2,59
12551,99831,2,179
12551,99832,2,179
12551,12547,2,59
12551,12548,2,59
12551,12549,2,59
12551,12550,2,59
12551,12552,2,59
12551,12553,2,59
12551,12554,2,59
12552,99831,2,179
12552,99832,2,179
12552,12547,2,59
12552,12548,2,59
12552,12549,2,59
12552,12550,2,59
12552,12551,2,59
12552,12553,2,59
12552,12554,2,59
12553,99831,2,119
12553,99832,2,119
12553,12547,2,59
12553,12548,2,59
12553,12549,2,59
12553,12550,2,59
12553,12551,2,59
12553,12552,2,59
12553,12554,2,59
12554,99831,2,119
12554,99832,2,119
12554,12547,2,59
12554,12548,2,59
12554,12549,2,59
12554,12550,2,59
12554,12551,2,59
12554,12552,2,59
12554,12553,2,59
99691,99692,2,179
99691,23778,2,179
99691,23779,2,179
99691,23780,2,179
99691,23781,2,179
99692,99691,2,179
99692,23778,2,179
99692,23779,2,179
99692,23780,2,179
99692,23781,2,179
23778,99691,2,179
23778,99692,2,179
23778,23779,2,59
23778,23780,2,59
23778,23781,2,59
23779,99691,2,179
23779,99692,2,179
23779,23778,2,59
23779,23780,2,59
23779,23781,2,59
23780,99691,2,179
23780,99692,2,179
23780,23778,2,59
23780,23779,2,59
23780,23781,2,59
23781,99691,2,179
23781,99692,2,179
23781,23778,2,59
23781,23779,2,59
23781,23780,2,59
99081,99082,2,59
99082,99081,2,59
12783,12782,2,59
12782,12783,2,59
12782,99211,2,179
12783,99211,2,119
12783,99212,2,179
12782,99212,2,239
99211,12783,2,119
99211,12782,2,179
99211,99212,2,59
99212,12783,2,179
99212,12782,2,239
99212,99211,2,59
99851,99852,2,59
99851,18477,2,239
99851,18478,2,239
99851,18479,2,239
99851,18480,2,179
99851,18473,2,179
99851,18474,2,179
99851,18475,2,179
99851,18476,2,179
99852,99851,2,59
99852,18477,2,239
99852,18478,2,239
99852,18479,2,239
99852,18480,2,179
99852,18473,2,179
99852,18474,2,179
99852,18475,2,179
99852,18476,2,179
18477,99851,2,239
18477,99852,2,239
18477,18478,2,59
18477,18479,2,59
18477,18480,2,59
18477,18473,2,119
18477,18474,2,119
18477,18475,2,59
18477,18476,2,59
18478,99851,2,239
18478,99852,2,239
18478,18477,2,59
18478,18479,2,59
18478,18480,2,59
18478,18473,2,59
18478,18474,2,119
18478,18475,2,59
18478,18476,2,59
18479,99851,2,239
18479,99852,2,239
18479,18477,2,59
18479,18478,2,59
18479,18480,2,59
18479,18473,2,59
18479,18474,2,59
18479,18475,2,119
18479,18476,2,59
18480,99851,2,179
18480,99852,2,179
18480,18477,2,59
18480,18478,2,59
18480,18479,2,59
18480,18473,2,59
18480,18474,2,59
18480,18475,2,59
18480,18476,2,119
18473,99851,2,179
18473,99852,2,179
18473,18477,2,119
18473,18478,2,59
18473,18479,2,59
18473,18480,2,59
18473,18474,2,59
18473,18475,2,59
18473,18476,2,59
18474,99851,2,179
18474,99852,2,179
18474,18477,2,119
18474,18478,2,119
18474,18479,2,59
18474,18480,2,59
18474,18473,2,59
18474,18475,2,59
18474,18476,2,59
18475,99851,2,179
18475,99852,2,179
18475,18477,2,59
18475,18478,2,59
18475,18479,2,119
18475,18480,2,59
18475,18473,2,59
18475,18474,2,59
18475,18476,2,59
18476,99851,2,179
18476,99852,2,179
18476,18477,2,59
18476,18478,2,59
18476,18479,2,59
18476,18480,2,119
18476,18473,2,59
18476,18474,2,59
18476,18475,2,59
27930,27933,2,59
27930,27934,2,59
27930,27935,2,59
27930,27936,2,59
27932,27928,2,119
27932,27937,2,119
27932,27938,2,119
27932,27930,2,59
27932,27933,2,59
27932,27934,2,59
27932,27935,2,59
27932,27936,2,59
27933,27928,2,119
27933,27937,2,119
27933,27938,2,179
27933,27930,2,59
27933,27932,2,59
27933,27934,2,59
27933,27935,2,59
27933,27936,2,119
27934,27928,2,119
27934,27937,2,119
27934,27938,2,119
27934,27930,2,59
27934,27932,2,59
27934,27933,2,59
27934,27935,2,59
27934,27936,2,59
27935,27928,2,119
27935,27937,2,59
27935,27938,2,119
27935,27930,2,59
27935,27932,2,59
27935,27933,2,59
27935,27934,2,59
27935,27936,2,59
27936,27928,2,59
27936,27937,2,59
27936,27938,2,119
27936,27930,2,59
27936,27932,2,59
27936,27933,2,119
27936,27934,2,59
27936,27935,2,59
11699,11698,2,59
11699,11697,2,59
11699,11696,2,59
11699,11700,2,59
11699,11701,2,59
11699,11702,2,59
11699,11248,2,59
11699,28016,2,179
11698,11699,2,59
11698,11697,2,59
11698,11696,2,59
11698,11700,2,59
11698,11701,2,59
11698,11702,2,59
11698,11248,2,59
11698,28016,2,179
11697,11699,2,59
11697,11698,2,59
11697,11696,2,59
11697,11700,2,59
11697,11701,2,59
11697,11702,2,59
11697,11248,2,119
11697,28016,2,239
11696,11699,2,59
11696,11698,2,59
11696,11697,2,59
11696,11700,2,59
11696,11701,2,59
11696,11702,2,119
11696,11248,2,119
11696,28016,2,239
11700,11699,2,59
11700,11698,2,59
11700,11697,2,59
11700,11696,2,59
11700,11701,2,59
11700,11702,2,59
11700,11248,2,59
11700,28016,2,239
11701,11699,2,59
11701,11698,2,59
11701,11697,2,59
11701,11696,2,59
11701,11700,2,59
11701,11702,2,59
11701,11248,2,59
11701,28016,2,179
11702,11699,2,59
11702,11698,2,59
11702,11697,2,59
11702,11696,2,119
11702,11700,2,59
11702,11701,2,59
11702,11248,2,59
11702,28016,2,179
11248,11699,2,59
11248,11698,2,59
11248,11697,2,119
11248,11696,2,119
11248,11700,2,59
11248,11701,2,59
11248,11702,2,59
11248,28016,2,179
28016,11699,2,179
28016,11698,2,179
28016,11697,2,239
28016,11696,2,239
28016,11700,2,239
28016,11701,2,179
28016,11702,2,179
28016,11248,2,179
13965,13964,2,59
13965,13963,2,59
13965,13962,2,59
13964,13965,2,59
13964,13963,2,59
13964,13962,2,59
13963,13965,2,59
13963,13964,2,59
13963,13962,2,59
13962,13965,2,59
13962,13964,2,59
13962,13963,2,59
11364,11360,2,59
11365,11358,2,119
11365,11359,2,119
11365,11360,2,119
11366,11358,2,59
11366,11359,2,119
11366,11360,2,119
17043,17044,2,59
17043,17045,2,59
17043,17046,2,59
17043,26688,2,59
17043,26689,2,59
17043,26690,2,59
17043,26691,2,59
17044,17043,2,59
17044,17045,2,59
17044,17046,2,59
17044,26688,2,59
17044,26689,2,59
17044,26690,2,59
17044,26691,2,59
17045,17043,2,59
17045,17044,2,59
17045,17046,2,59
17045,26688,2,59
17045,26689,2,59
17045,26690,2,59
17045,26691,2,59
17046,17043,2,59
17046,17044,2,59
17046,17045,2,59
17046,26688,2,119
17046,26689,2,59
17046,26690,2,59
17046,26691,2,59
26688,17043,2,59
26688,17044,2,59
26688,17045,2,59
26688,17046,2,119
26688,26689,2,59
26688,26690,2,59
26688,26691,2,59
26689,17043,2,59
26689,17044,2,59
26689,17045,2,59
26689,17046,2,59
26689,26688,2,59
26689,26690,2,59
26689,26691,2,59
26690,17043,2,59
26690,17044,2,59
26690,17045,2,59
26690,17046,2,59
26690,26688,2,59
26690,26689,2,59
26690,26691,2,59
26691,17043,2,59
26691,17044,2,59
26691,17045,2,59
26691,17046,2,59
26691,26688,2,59
26691,26689,2,59
26691,26690,2,59
12539,12546,2,59
12539,12545,2,119
12539,12544,2,119
12539,12538,2,59
12539,26333,2,59
12539,12537,2,59
12539,12536,2,59
12539,12543,2,59
12539,12542,2,59
12539,12541,2,59
12539,12540,2,119
12546,12539,2,59
12546,12545,2,59
12546,12544,2,59
12546,12538,2,119
12546,26333,2,119
12546,12537,2,59
12546,12536,2,59
12546,12543,2,119
12546,12542,2,59
12546,12541,2,59
12546,12540,2,119
12545,12539,2,119
12545,12546,2,59
12545,12544,2,59
12545,12538,2,119
12545,26333,2,119
12545,12537,2,59
12545,12536,2,119
12545,12543,2,119
12545,12542,2,59
12545,12541,2,59
12545,12540,2,59
12544,12539,2,119
12544,12546,2,59
12544,12545,2,59
12544,12538,2,119
12544,26333,2,59
12544,12537,2,119
12544,12536,2,119
12544,12543,2,59
12544,12542,2,119
12544,12541,2,59
12544,12540,2,59
12538,12539,2,59
12538,12546,2,119
12538,12545,2,119
12538,12544,2,59
12538,26333,2,59
12538,12537,2,59
12538,12536,2,119
12538,12543,2,59
12538,12542,2,119
12538,12541,2,119
12538,12540,2,119
26333,12539,2,59
26333,12546,2,119
26333,12545,2,59
26333,12544,2,59
26333,12538,2,59
26333,12537,2,59
26333,12536,2,119
26333,12543,2,59
26333,12542,2,119
26333,12541,2,119
26333,12540,2,59
12537,12539,2,59
12537,12546,2,59
12537,12545,2,59
12537,12544,2,119
12537,12538,2,59
12537,26333,2,59
12537,12536,2,59
12537,12543,2,59
12537,12542,2,59
12537,12541,2,59
12537,12540,2,59
12536,12539,2,59
12536,12546,2,59
12536,12545,2,119
12536,12544,2,119
12536,12538,2,119
12536,26333,2,119
12536,12537,2,59
12536,12543,2,59
12536,12542,2,59
12536,12541,2,59
12536,12540,2,119
12543,12539,2,59
12543,12546,2,119
12543,12545,2,119
12543,12544,2,59
12543,12538,2,59
12543,26333,2,59
12543,12537,2,59
12543,12536,2,59
12543,12542,2,119
12543,12541,2,59
12543,12540,2,59
12542,12539,2,59
12542,12546,2,59
12542,12545,2,59
12542,12544,2,119
12542,12538,2,119
12542,26333,2,119
12542,12537,2,59
12542,12536,2,59
12542,12543,2,119
12542,12541,2,59
12542,12540,2,59
12541,12539,2,59
12541,12546,2,59
12541,12545,2,59
12541,12544,2,59
12541,12538,2,119
12541,26333,2,119
12541,12537,2,59
12541,12536,2,59
12541,12543,2,59
12541,12542,2,59
12541,12540,2,59
12540,12539,2,119
12540,12546,2,119
12540,12545,2,59
12540,12544,2,59
12540,12538,2,119
12540,26333,2,59
12540,12537,2,59
12540,12536,2,119
12540,12543,2,59
12540,12542,2,59
12540,12541,2,59
99721,28789,2,179
28789,99721,2,179
99721,28790,2,179
28790,99721,2,179
99721,28791,2,119
28791,99721,2,119
99721,28792,2,119
28792,99721,2,119
99721,28795,2,179
99721,28794,2,119
99721,28793,2,119
28795,99721,2,179
28794,99721,2,119
28793,99721,2,119
99722,28789,2,179
11366,11363,2,59
99722,28790,2,179
99722,28791,2,119
99722,28792,2,119
99722,28793,2,179
99722,28794,2,179
99722,28795,2,179
28789,99722,2,179
11366,11362,2,59
11366,11361,2,59
28790,99722,2,179
28791,99722,2,119
28792,99722,2,119
28793,99722,2,179
28794,99722,2,179
28795,99722,2,179
28793,28789,2,179
28793,28790,2,179
28793,28791,2,119
28793,28792,2,119
28793,28794,2,59
28793,28795,2,59
28792,28789,2,119
28792,28790,2,59
28792,28791,2,59
28792,28793,2,119
28792,28794,2,59
28792,28795,2,119
28794,28789,2,119
11365,11363,2,59
28794,28790,2,119
28794,28791,2,59
28794,28793,2,59
28794,28792,2,59
28794,28795,2,59
28795,28789,2,179
28795,28790,2,179
11365,11362,2,119
11365,11361,2,59
28795,28791,2,119
28795,28793,2,59
28795,28792,2,119
28795,28794,2,59
11363,11362,2,59
11363,11361,2,59
28789,28790,2,59
28789,28791,2,59
28789,28793,2,119
11362,11363,2,59
11362,11361,2,59
28789,28792,2,119
28789,28794,2,119
11364,11363,2,59
28789,28795,2,179
28790,28789,2,59
28790,28791,2,59
28790,28793,2,59
28790,28792,2,59
11361,11363,2,59
11361,11362,2,59
11364,11362,2,59
11364,11361,2,119
28790,28794,2,119
28790,28795,2,179
28791,28789,2,59
28791,28790,2,59
28791,28793,2,119
28791,28792,2,59
28791,28794,2,59
28791,28795,2,119
11363,11366,2,59
11363,11365,2,59
11363,11364,2,59
11362,11366,2,59
11362,11365,2,119
11362,11364,2,59
11361,11366,2,59
11361,11365,2,59
11361,11364,2,119
11366,11365,2,59
11366,11364,2,59
11365,11366,2,59
11365,11364,2,59
11364,11366,2,59
11364,11365,2,59
27728,27737,2,239
28524,28524,2,0
27728,27739,2,359
28525,28525,2,0
28526,28526,2,0
28527,28527,2,0
27728,27745,2,179
28528,28528,2,0
28529,28529,2,0
27728,27731,2,59
27728,27734,2,179
27728,27735,2,179
27737,27728,2,239
27737,27739,2,179
27737,27745,2,359
27737,27731,2,179
27737,27734,2,59
27737,27735,2,59
27739,27728,2,359
27739,27737,2,179
27739,27745,2,179
27739,27731,2,359
27739,27734,2,239
27739,27735,2,239
